seller_names;seller_id;total_revenue;avg_review_score;late_rate;avg_installments;first_order;last_order;active_months;solvability_score;seller_state
vendeur 871;497709c2976a8fa308730a2dec5b0726;76.0;5.0;0.0;1.0;19/07/2018 19:22;19/07/2018 19:22;1.0;60.01;SP
vendeur 872;4978a02ea9c8be7a9b5480680f40334e;2356.61;3.5789473684210527;0.0;3.0;21/03/2018 14:03;05/08/2018 11:58;4.533333333333333;51.86;SP
vendeur 873;499185655c29ecfdbfe776ef7cf875b5;89.0;4.0;0.0;6.0;02/06/2018 13:29;02/06/2018 13:29;1.0;54.01;RS
vendeur 874;4992e76a42cb3aad7a7047e0d3d7e729;2528.2;3.9156626506024095;0.0602409638554216;2.602409638554217;12/05/2017 14:58;13/08/2018 20:53;15.266666666666667;52.1;SP
vendeur 875;499ec63c58e51296c9cf57edcfe1c8a8;365.0;4.8;0.0;1.4;11/04/2018 16:15;03/06/2018 19:20;1.7666666666666666;58.86;SP
vendeur 876;49cdc90518a4f82676b38b3c1aa43ff6;1539.5;3.8;0.0;2.4;11/06/2018 11:10;28/08/2018 17:39;2.6;53.05;SP
vendeur 877;49e7217cfe4e427191c378ec626d8737;3002.7;3.928571428571429;0.0;4.357142857142857;20/05/2017 15:56;27/05/2018 20:45;12.4;54.06;MG
vendeur 878;49f8d2ea7b718d0ce587d34207caf2b4;149.9;5.0;0.0;3.0;23/08/2018 20:34;23/08/2018 20:34;1.0;60.02;SP
vendeur 879;4a1917ef994878940e1fb03eeb787ad7;768.0;2.6666666666666665;0.0;1.0;19/06/2018 16:41;26/07/2018 10:31;1.2;46.13;DF
vendeur 880;4a1f694197d05fe70026b016a7316b41;907.77;4.391304347826087;0.0434782608695652;1.9565217391304348;17/02/2018 1:22;12/08/2018 20:10;5.866666666666666;55.19;SP
vendeur 881;4a23adac87cf538689fa600d976f78b2;405.0;4.333333333333333;0.0;5.0;18/08/2018 11:49;22/08/2018 13:02;1.0;56.07;SP
vendeur 882;4a3ca9315b744ce9f8e9374361493884;215825.77;3.801691729323308;0.1039443155452436;3.895127610208817;08/01/2017 9:35;27/08/2018 10:46;19.866666666666667;84.98;SP
vendeur 883;4a3ccda38b2129705f3fb522db62ca31;19352.19;3.783132530120482;0.0843373493975903;3.3132530120481927;13/09/2017 15:07;19/08/2018 14:51;11.3;53.33;SP
vendeur 884;4a5b36211b1f51bf7eaa5c10a57fa483;139.19;5.0;0.0;1.0;05/08/2018 21:20;05/08/2018 21:20;1.0;60.02;RJ
vendeur 885;4a82168aaef173cbb6e46ae88728f919;512.0;4.0;0.0;5.25;13/07/2018 15:26;07/08/2018 13:32;1.0;54.08;PR
vendeur 886;4a82c4af97ffc0fb2dc26bfdc03b1842;143.7;5.0;0.0;2.0;30/05/2017 19:12;15/08/2017 14:31;2.533333333333333;60.02;MG
vendeur 887;4aba391bc3b88717ce08eb11e44937b2;7714.87;3.935483870967742;0.1290322580645161;3.612903225806452;02/02/2017 1:00;04/08/2018 10:49;18.266666666666666;51.0;BA
vendeur 888;4aba6a02a788d3ec81c03137144d9a80;89.9;5.0;0.0;10.0;16/01/2018 14:09;16/01/2018 14:09;1.0;60.01;SC
vendeur 889;4b0fdb526525f9890eb145bf1534640e;2546.9;3.9047619047619047;0.0;3.952380952380953;25/02/2018 15:14;22/08/2018 15:53;5.933333333333334;53.84;SP
vendeur 890;4b1eaadf791bdbbad8c4a35b65236d52;1929.69;2.0;0.1111111111111111;4.444444444444445;04/10/2016 9:16;18/03/2017 16:32;5.5;38.98;SP
vendeur 891;4b39558c138930b9e5489c93b6df5fe3;1096.7;4.6;0.0;6.6;15/11/2017 0:16;14/01/2018 16:43;2.0;57.78;SE
vendeur 892;4b5f66b7adcf57f1ecc0d3c07dd6b177;6381.78;4.081081081081081;0.0263157894736842;4.421052631578948;21/03/2017 16:03;25/07/2018 16:11;16.366666666666667;54.74;PR
vendeur 893;4b90495391ac0bd181a80a459df1e718;248.0;4.0;0.0;3.0;05/10/2016 22:24;05/10/2016 22:24;1.0;54.04;RS
vendeur 894;4b9750c8ad28220fe6702d4ecb7c898f;16300.5;4.321739130434783;0.0739130434782608;1.982608695652174;12/10/2017 12:42;27/08/2018 12:11;10.6;56.38;SP
vendeur 895;4b98b0428fc1932cc2514ef9ce2505e6;741.27;2.6;0.2;6.0;11/09/2017 11:28;16/11/2017 17:01;2.2;39.72;SP
vendeur 896;4ba52dfeba874da5b9ee7b17c7494f04;1463.0;4.363636363636363;0.0909090909090909;3.5454545454545454;31/07/2017 15:18;23/10/2017 18:48;2.8;53.69;SP
vendeur 897;4bc3d93e4a5f88a598d3d8ce4ae510b3;169.0;1.0;0.0;2.0;08/07/2018 13:34;08/07/2018 13:34;1.0;36.03;SP
vendeur 898;4bcec44888b30ba9001234c534716d3f;168.0;4.666666666666667;0.0;1.1666666666666667;06/01/2018 11:57;18/07/2018 15:22;6.433333333333334;58.03;SP
vendeur 899;4bde6149c15cf7e177b36fa060dd6de8;159.8;5.0;0.0;2.0;07/10/2016 11:33;10/10/2016 11:22;1.0;60.03;RS
vendeur 900;4be2e7f96b4fd749d52dff41f80e39dd;267.0;1.0;0.0;1.0;05/10/2016 22:44;05/10/2016 22:44;1.0;36.04;AC
vendeur 901;4be6b962d83299498bae2190f95d6566;543.6999999999999;4.166666666666667;0.0769230769230769;1.6923076923076923;07/03/2018 16:53;12/08/2018 16:08;5.233333333333333;52.78;SP
vendeur 902;4be9ae93c4fc0f41713d71a4194ee1b3;109.9;5.0;0.0;3.0;17/08/2018 17:26;17/08/2018 17:26;1.0;60.02;MG
vendeur 903;4bf2f4ee540798a61f9636d12cd9cc80;4995.56;4.166666666666667;0.0333333333333333;3.433333333333333;29/03/2017 10:31;09/08/2018 9:12;16.566666666666666;54.82;SP
vendeur 904;4bf658053d453036c70976bccb2c31b2;1742.99;4.5;0.0;5.5;15/04/2017 12:11;18/05/2017 12:26;1.1;57.28;SP
vendeur 905;4bfc7a4a1cf8d4d2121c27422d9e50b5;8124.4;4.225;0.025;3.925;25/03/2018 20:34;22/08/2018 19:14;4.966666666666667;55.93;SP
vendeur 906;4c03b9dd4c11ee2cb35c96c49efc9420;6667.5;4.061224489795919;0.02;4.14;04/05/2017 8:41;06/10/2017 19:35;5.166666666666667;54.86;SP
vendeur 907;4c18691b6037662be2df78a765d98ab5;3220.52;3.838235294117647;0.0735294117647058;2.235294117647059;25/02/2018 18:55;28/08/2018 10:57;6.1;51.35;SP
vendeur 908;4c1c7281388a33dd06daac44f9fadbd1;188.32;4.8;0.0;2.2;04/04/2018 9:12;20/06/2018 19:31;2.566666666666667;58.83;SP
vendeur 909;4c2b230173bb36f9b240f2b8ac11786e;14688.07;3.758720930232558;0.0890804597701149;1.4166666666666667;14/02/2017 14:24;20/08/2018 21:37;18.4;52.28;SP
vendeur 910;4c498c7345e89aebad651544829beca0;4819.76;4.291666666666667;0.125;2.520833333333333;02/12/2017 18:06;16/08/2018 10:32;8.533333333333333;52.79;SP
vendeur 911;4c4d546adf3c3868fe19c9ec6e9ffda9;111.7;3.6666666666666665;0.0;2.6666666666666665;07/06/2018 9:19;16/08/2018 15:54;2.333333333333333;52.02;PR
vendeur 912;4c60877808f4318ef1107fbeb8f89afa;118.0;4.0;0.0;3.5;01/12/2017 18:40;16/01/2018 14:33;1.5;54.02;SP
vendeur 913;4c61e37f664c3c88aff092aa5ac779d7;788.3100000000001;4.0;0.375;1.375;10/03/2018 18:18;17/04/2018 11:12;1.2333333333333334;42.88;RJ
vendeur 914;4c8545742faaf58fafd5fd14d25d75cf;3020.0;4.5;0.0;7.5;15/03/2018 22:07;19/05/2018 18:08;2.1333333333333333;57.49;SP
vendeur 915;4c8b8048e33af2bf94f2eb547746a916;2020.73;3.111111111111111;0.1111111111111111;2.740740740740741;22/08/2017 16:50;24/08/2018 21:17;12.233333333333333;45.66;SP
vendeur 916;4cc43a222a0f94910728b62b97a8c5f8;108.5;3.0;0.0;1.0;31/01/2018 14:13;31/01/2018 14:13;1.0;48.02;SP
vendeur 917;4cc4fd4fdd406a85bbdc1f824b731bd7;539.98;5.0;0.0;10.0;26/02/2018 12:08;26/02/2018 12:08;1.0;60.09;PR
vendeur 918;4ce6e5f6c52515177e18c1c9361d8677;226.6;3.0;0.0;5.0;16/07/2018 22:08;16/07/2018 22:08;1.0;48.04;SP
vendeur 919;4ce8b55b4bfa4659184e7becc1fba3f2;199.0;3.0;0.0;3.0;23/04/2018 13:47;29/04/2018 19:19;1.0;48.03;PR
vendeur 920;4cf490a58259286ada5ba8525ba9e84a;1254.2;3.125;0.0;3.875;14/03/2017 13:06;23/11/2017 12:17;8.433333333333334;48.95;SP
vendeur 921;4d0041cdbe51b4617d95c70b19decc74;5235.200000000001;4.5;0.0;6.0;10/05/2018 21:50;31/07/2018 9:52;2.7;57.86;MG
vendeur 922;4d232b78ab7ef10393dc3807d827bc0d;1475.0;4.4;0.0;4.8;22/07/2018 14:07;15/08/2018 20:14;1.0;56.64;MG
vendeur 923;4d600e08ecbe08258c79e536c5a42fee;4465.34;4.0;0.0;5.25;06/10/2016 7:53;15/03/2017 19:08;5.333333333333333;54.73;PR
vendeur 924;4d6d651bd7684af3fffabd5f08d12e5a;45470.9;4.172330097087379;0.0532687651331719;2.3801452784503634;25/04/2017 11:30;23/08/2018 17:09;16.166666666666668;60.87;SP
vendeur 925;4d6fb82c629c7a5028bfd973c07b05e0;278.0;2.0;0.0;6.5;22/02/2017 19:36;28/02/2017 21:49;1.0;42.04;MG
vendeur 926;4d8809767a5bafe22909c77951fb6b41;50.0;5.0;0.0;1.0;25/10/2017 17:17;25/10/2017 17:17;1.0;60.01;SP
vendeur 927;4d9fea3499bdc22aa4da4e339365f215;192.54;5.0;0.0;4.5;17/02/2018 16:39;04/07/2018 16:17;4.533333333333333;60.03;SP
vendeur 928;4da0e408c99d2fdc2126dc9fce518060;3473.1;4.523809523809524;0.0;2.0476190476190474;14/01/2017 15:42;13/08/2018 18:42;19.2;57.71;PR
vendeur 929;4dab98ca6cd6d3df586203cefd28a042;154.9;5.0;0.0;1.0;05/03/2018 13:28;05/03/2018 13:28;1.0;60.02;RS
vendeur 930;4dbd95a08b31ede5c82d3f861cb1ce1a;1304.67;3.5;0.0;2.333333333333333;21/05/2017 11:56;14/11/2017 16:47;5.9;51.21;PR
vendeur 931;4dc2e811a1760953cb7c6a590b498943;175.0;5.0;0.0;10.0;20/08/2018 22:32;20/08/2018 22:32;1.0;60.03;SP
vendeur 932;4dc646b9b9e8e411ef48ba000ea3ac6f;289.7;2.4;0.2;1.6;03/02/2018 18:28;16/08/2018 16:49;6.433333333333334;38.45;SP
vendeur 933;4ddeb3e828550cddc8d45c8bc36ab2d1;152.0;5.0;0.0;1.0;15/03/2017 12:19;15/03/2017 12:19;1.0;60.02;SP
vendeur 934;4de6e4ba574aa9dfdc824bc44dc47fdd;479.1;4.066666666666666;0.0666666666666666;1.8;09/01/2018 6:37;05/07/2018 10:50;5.9;52.48;PR
vendeur 935;4deebb3199eeafb282ae33229144f94b;779.7;3.4;0.4;1.6;14/01/2018 18:19;28/07/2018 13:14;6.466666666666667;38.53;SP
vendeur 936;4e06067cc08b3f41d837768d392c3ee3;981.71;4.191489361702128;0.0425531914893617;1.9574468085106385;16/07/2017 15:27;04/08/2018 19:38;12.8;54.03;MG
vendeur 937;4e0d109ccfba9a1151c103049880c857;279.89;3.0;0.0;5.5;24/11/2017 2:25;31/05/2018 17:29;6.266666666666667;48.05;RJ
vendeur 938;4e17c65a516f69d023a2ae78b84f28d6;7639.26;4.081081081081081;0.1081081081081081;3.1621621621621623;13/03/2017 23:46;26/08/2018 19:22;17.666666666666668;52.49;SP
vendeur 939;4e2627090e6e5b9fabba883a37897683;199.5;1.0;0.0;1.8;14/01/2018 21:52;26/02/2018 21:40;1.4;36.03;MG
vendeur 940;4e326052e5dbba8adcd512f3450a307e;570.0;1.6666666666666667;0.0;1.0;31/01/2018 16:24;25/02/2018 11:56;1.0;40.09;SP
vendeur 941;4e42581f08e8cfc7c090f930bac4552a;465.0;1.0;0.4;1.2;24/11/2017 18:11;07/12/2017 10:29;1.0;24.08;SP
vendeur 942;4e480be820e37de1444325ff358c9296;430.3;5.0;0.0;10.0;11/07/2018 20:01;11/07/2018 20:01;1.0;60.07;MG
vendeur 943;4e5725ba188db8252977a4f0227bd462;1989.59;3.5;0.2692307692307692;1.6538461538461535;20/02/2018 18:27;25/05/2018 23:56;3.1333333333333333;43.25;SP
vendeur 944;4e6015589b781adaa5ce7f1892d06bb1;684.0;3.6666666666666665;0.0;5.666666666666667;12/10/2017 19:42;24/01/2018 11:06;3.433333333333333;52.11;SP
vendeur 945;4e7c18b98d84e05cbae3ff0ff03846c2;9705.9;4.163043478260869;0.043010752688172;3.376344086021505;04/02/2017 20:09;12/07/2018 16:53;17.4;55.27;SP
vendeur 946;4e85b538b0dad58852641540686d0e14;384.16;3.6666666666666665;0.6666666666666666;1.0;27/07/2017 8:45;25/06/2018 14:34;11.1;32.06;SP
vendeur 947;4e8dacf3d38f281ae26c3e0321d92d88;2644.95;2.466666666666667;0.1333333333333333;3.2666666666666666;27/01/2017 14:59;05/06/2017 12:13;4.266666666666667;41.23;SP
vendeur 948;4e922959ae960d389249c378d1c939f5;48190.07;3.9054621848739495;0.1101871101871102;2.30977130977131;10/10/2016 17:49;28/08/2018 19:44;22.9;58.01;SP
vendeur 949;4e92348462c75b6c842b994ce84a0ed4;69.9;5.0;0.0;1.0;03/07/2018 22:20;03/07/2018 22:20;1.0;60.01;RS
vendeur 950;4ea2f12dbe91deeacd2c1e74f069a6e6;210.2;4.833333333333333;0.0;1.3333333333333333;05/09/2017 21:20;08/04/2018 23:24;7.166666666666667;59.03;SP
vendeur 951;4eb61f060e7dcc1d5a80d806c35cc541;1313.0;3.875;0.0;3.125;23/03/2018 13:10;23/08/2018 0:46;5.066666666666666;53.46;SP
vendeur 952;4ebdc7e6cd6102a022dadc49156d4ea8;1029.1;3.948717948717949;0.0256410256410256;1.8974358974358967;22/02/2017 10:39;19/07/2018 19:38;17.066666666666666;53.09;SP
vendeur 953;4eeb99008a0f59d2c7759c59f9a346eb;1282.0;4.5;0.0;5.5;23/04/2018 10:39;18/06/2018 14:07;1.8666666666666667;57.21;SP
vendeur 954;4ef4c39cf3c24f326434cf0b2e48046a;891.0;3.555555555555556;0.1111111111111111;1.2222222222222223;18/01/2018 19:22;23/08/2018 9:53;7.2;48.15;SP
vendeur 955;4f0d637c1197fd65405ebd755ac9f86b;199.8;5.0;0.0;2.5;30/05/2018 21:48;20/06/2018 20:30;1.0;60.03;SP
vendeur 956;4f1f1c8666cdb6442f775c4e8caed465;944.98;5.0;0.0;3.5;25/07/2018 22:39;01/08/2018 14:04;1.0;60.15;MG
vendeur 957;4f40d2ed38d1cc945364a7cd202a82c7;319.9;1.0;0.0;1.0;25/11/2017 15:23;25/11/2017 15:23;1.0;36.05;SP
vendeur 958;4fae87d32467e18eb46e4a76a0a0b9ce;100.9;5.0;0.0;2.0;17/08/2018 21:45;17/08/2018 21:45;1.0;60.02;RS
vendeur 959;4fb41dff7c50136976d1a5cf004a42e2;1230.0;4.0;0.3333333333333333;12.666666666666666;27/11/2017 20:01;02/02/2018 21:38;2.2333333333333334;44.2;BA
vendeur 960;4fe2f67634d00c021aa01f96b6f2d68e;86.8;5.0;0.0;2.0;11/08/2018 19:27;16/08/2018 20:58;1.0;60.01;PR
vendeur 961;5011f0d93373a4c5753adf58ca77af8d;1029.32;3.565217391304348;0.1739130434782608;1.9565217391304348;16/08/2017 11:32;14/05/2018 14:34;9.033333333333331;46.34;SP
vendeur 962;503c1de08ae81a2d86f17951b204db55;4906.99;4.409090909090909;0.0909090909090909;3.6818181818181817;28/06/2017 15:23;26/07/2018 9:26;13.066666666666666;54.53;SP
vendeur 963;5058e8c1e82653974541e83690655b4a;10082.81;3.064935064935065;0.1265822784810126;2.911392405063291;16/10/2017 17:57;03/08/2018 18:54;9.7;46.24;SP
vendeur 964;5075aaa8404020ae6aa8bf4792099b41;1932.79;3.7222222222222223;0.0;5.0;16/03/2017 10:22;13/01/2018 19:23;10.1;52.65;MG
vendeur 965;50770d25768b0486d89be26afca3108f;171.76999999999998;4.0;0.1666666666666666;1.3333333333333333;12/12/2017 19:09;18/07/2018 12:16;7.233333333333333;49.03;SP
vendeur 966;508808d438fe2ff972ed13bb8f4a82e2;314.81;4.384615384615385;0.0;2.4615384615384617;04/08/2018 21:13;27/08/2018 22:34;1.0;56.36;SP
vendeur 967;50a7e551a7b3f8d37cd6e32d8bfbe5ea;140.0;5.0;0.0;6.0;24/07/2018 22:15;24/07/2018 22:15;1.0;60.02;SP
vendeur 968;50bf89f1349bc0409a268c3a49678009;179.9;5.0;0.0;10.0;02/07/2018 0:11;02/07/2018 0:11;1.0;60.03;SP
vendeur 969;50c361bcf670d16f6df4d52de3dff924;35.0;1.0;0.0;2.0;13/02/2018 21:48;13/02/2018 21:48;1.0;36.01;SP
vendeur 970;50c9975695009e5e6473912e83a6d1da;4065.2;4.0;0.1;2.642857142857143;05/02/2017 15:53;23/07/2018 17:14;17.766666666666666;51.66;MG
vendeur 971;51209b446b2073894bdc0face6c73ffc;359.6;4.0;0.0;4.0;13/06/2018 17:05;19/07/2018 11:52;1.1666666666666667;54.06;ES
vendeur 972;512d298ac2a96d1931b6bd30aa21f61d;7401.94;4.25;0.0;3.0;17/01/2018 9:54;17/08/2018 17:25;7.066666666666666;56.71;RJ
vendeur 973;513a54369b6a8a6602fcb0e129c6d78d;47.8;4.5;0.0;1.0;18/08/2018 0:16;26/08/2018 12:06;1.0;57.01;SP
vendeur 974;5145090ab595c0d0b8557199f5701fbf;1459.6;4.25;0.0;4.75;15/03/2018 16:04;09/06/2018 21:53;2.8666666666666667;55.74;PR
vendeur 975;5151aea44289d6c6b090ee31c2132508;1315.3;1.8333333333333333;0.0;4.428571428571429;17/02/2017 15:29;20/02/2017 13:50;1.0;41.21;SP
vendeur 976;515d781150feed28a6ac091bb0e3cb8c;1002.35;4.166666666666667;0.0;4.666666666666667;07/10/2016 21:50;11/05/2017 15:19;7.166666666666667;55.16;MS
vendeur 977;5160d23075764e18e07c1f4a87fad743;2429.0;4.461538461538462;0.0256410256410256;3.5384615384615383;14/08/2017 18:37;05/12/2017 9:35;3.733333333333333;56.4;SP
vendeur 978;516e7738bd8f735ac19a010ee5450d8d;6762.89;4.558139534883721;0.0465116279069767;2.953488372093023;11/05/2018 18:34;24/08/2018 19:51;3.5;57.06;RJ
vendeur 979;51702dc2a3e106c76dbff722b5bf0726;2705.1;4.357142857142857;0.0;2.571428571428572;23/02/2017 23:49;29/04/2018 12:20;14.3;56.58;SP
vendeur 980;5194c22ed1f616ec0c0f33c571542879;245.6;4.25;0.0;1.5;21/06/2018 13:37;05/08/2018 15:48;1.5;55.54;MG
vendeur 981;519a7aa428f18d125a283cf8c014fdd6;79.69999999999999;4.0;0.0;1.0;07/07/2018 16:56;30/07/2018 21:54;1.0;54.01;SC
vendeur 982;51a04a8a6bdcb23deccc82b0b80742cf;335.98;1.0;1.0;3.0;14/11/2017 12:04;14/11/2017 12:04;1.0;6.05;SP
vendeur 983;51e0557bc7b86de13e946c60ee91ce39;45.8;5.0;0.0;3.0;14/05/2017 1:23;14/05/2017 1:23;1.0;60.01;MG
vendeur 984;51e4e89242cbb846c2deff3dc015650e;950.38;4.555555555555555;0.0;1.7222222222222223;04/04/2018 16:32;20/08/2018 17:16;4.6;57.49;RS
vendeur 985;51ed72984a04e5dd35c2b27e77179038;1294.3;3.571428571428572;0.1428571428571428;3.0;11/11/2017 19:29;21/04/2018 18:38;5.333333333333333;47.35;SP
vendeur 986;51f108f62cb87d61918159902c8f8583;303.73;4.333333333333333;0.0;1.6666666666666667;24/07/2018 12:22;19/08/2018 8:24;1.0;56.05;PR
vendeur 987;5206cc4bc2297c833e6061c49bf9c43f;35.0;1.0;0.0;3.0;08/10/2016 12:13;08/10/2016 12:13;1.0;36.01;SP
vendeur 988;52092ddbd3a58c450a4459bf051b2287;351.7;4.333333333333333;0.0;2.6666666666666665;11/11/2017 11:22;27/03/2018 15:40;4.533333333333333;56.06;SP
vendeur 989;520b493b57809f446cb0a233bb3e25c7;3811.9;4.36;0.0266666666666666;3.026666666666667;10/03/2017 20:04;19/12/2017 11:08;9.433333333333334;55.98;SP
vendeur 990;522620dcb18a6b31cd7bdf73665113a9;59332.08;3.874316939890712;0.0957446808510638;3.49468085106383;03/10/2016 9:44;04/08/2018 22:58;22.33333333333333;60.07;PR
vendeur 991;5236605f4d4b0b3e4df85b850393fca0;265.3;4.8;0.2;1.2;09/08/2017 13:04;04/08/2018 18:22;12.0;52.84;SP
vendeur 992;52454f90d4c30c016768db02f88c1a74;80.5;3.6;0.0;1.0;14/05/2018 21:28;13/07/2018 14:38;1.9666666666666663;51.61;SP
vendeur 993;52562a9f449c3dc3d53f5f5b9ed74903;3266.6;4.785714285714286;0.0;3.4285714285714284;27/04/2017 22:05;14/04/2018 14:59;11.7;59.25;RN
vendeur 994;525e75a6fb1454a2325ab1734bcec221;657.0699999999999;3.727272727272727;0.0;1.6363636363636365;13/04/2017 10:14;02/10/2017 12:47;5.733333333333333;52.47;SP
vendeur 995;5275ca25d0358ca73864e0ae41be1320;409.6;4.75;0.5;2.0;23/07/2018 9:33;07/08/2018 20:21;1.0;43.57;SP
vendeur 996;527801b552d0077ffd170872eb49683b;18856.4;4.421052631578948;0.125;3.90625;05/10/2017 20:25;24/08/2018 20:22;10.733333333333333;55.86;SP
vendeur 997;52831e5990d0771cb4951d6f12928167;65.0;3.0;0.0;1.0;06/08/2018 16:31;06/08/2018 16:31;1.0;48.01;SP
vendeur 998;528bcf6680c36dddf07620bd35b33a6f;969.98;4.5;0.5;7.0;11/06/2017 21:57;17/10/2017 1:08;4.233333333333333;42.16;SP
vendeur 999;528ce32f560edd11add4169f6a5b65be;59.8;5.0;0.0;5.5;02/05/2017 10:01;20/07/2017 9:58;2.6;60.01;SP
vendeur 1000;52956b80ae65fda598f06f6b9943e7a9;792.0;4.0;0.3333333333333333;7.0;07/05/2018 21:04;31/05/2018 16:24;1.0;44.13;PR
vendeur 1001;52a50b42accf164f9f019941e5759d9b;139.96;4.75;0.25;1.25;02/08/2018 19:52;22/08/2018 12:32;1.0;51.02;SP
vendeur 1002;52a52b9f656520e99716f5bc40f661c8;783.1;4.125;0.0;2.375;29/04/2018 18:49;28/07/2018 13:11;2.966666666666667;54.88;SP
vendeur 1003;52ac6f920b7280e4c6d30dd94de6259b;5657.3;3.2857142857142856;0.0;5.714285714285714;28/02/2017 11:27;23/05/2018 8:20;14.933333333333334;50.64;PR
vendeur 1004;52b53f7061969fe471d119b6195da864;90.0;5.0;0.0;1.0;28/08/2017 13:15;28/08/2017 13:15;1.0;60.01;SP
vendeur 1005;52bb00821bcdd358a5a5a27e1f6be5a1;390.8;4.666666666666667;0.0;2.6666666666666665;17/01/2018 20:41;11/04/2018 17:20;2.7666666666666666;58.06;SP
vendeur 1006;52d76513f0c4d97f3b99570e2c94ee31;8153.1;3.88;0.0357142857142857;5.785714285714286;14/07/2017 17:24;16/08/2018 14:34;13.233333333333333;53.54;RS
vendeur 1007;52f0fe436a347ddad7ed5f9aa4e27eaa;1497.36;3.333333333333333;0.1666666666666666;2.708333333333333;06/01/2018 15:42;18/05/2018 11:23;4.366666666666666;45.24;SP
vendeur 1008;52f6f9f13ba19504c02781132a049e75;398.0;2.0;0.0;1.0;25/03/2017 9:08;25/03/2017 9:08;1.0;42.06;PR
vendeur 1009;52f976b17ea7f2f087f56dcc419328f6;7630.0;3.6666666666666665;0.0;8.0;05/10/2017 10:28;23/07/2018 20:37;9.7;53.25;PR
vendeur 1010;52f9db5cfb423382a2fa5c9e39303202;1317.36;4.166666666666667;0.0;1.5416666666666667;06/11/2017 20:40;02/08/2018 16:45;8.933333333333334;55.21;SP
vendeur 1011;5305693ffae2d3463377b1f6fe67b15a;93.56;5.0;0.0;6.0;02/01/2018 10:35;02/01/2018 10:35;1.0;60.01;SP
vendeur 1012;53088c75f948b48a7ece173ac17f0c12;261.70000000000005;5.0;0.0;2.6666666666666665;22/05/2018 21:45;07/08/2018 17:16;2.533333333333333;60.04;RS
vendeur 1013;530ec6109d11eaaf87999465c6afee01;13636.6;3.991150442477876;0.0088495575221238;2.3628318584070795;24/05/2017 12:17;23/08/2018 15:50;15.2;55.91;PR
vendeur 1014;53243585a1d6dc2643021fd1853d8905;244627.55;4.071264367816092;0.0366132723112128;4.649885583524028;28/08/2017 18:29;21/08/2018 9:52;11.9;93.33;BA
vendeur 1015;53336f97ddbe53e2a617d07b17447b95;599.5;5.0;0.0;6.0;04/10/2017 9:13;04/10/2017 9:13;1.0;60.1;SP
vendeur 1016;533d46c1b06970e99f09523a61df4972;159.98;4.5;0.0;1.0;01/02/2018 19:36;04/02/2018 18:39;1.0;57.03;SP
vendeur 1017;5343d0649eca2a983820bfe93fc4d17e;11095.83;3.542372881355932;0.0983606557377049;2.6639344262295084;18/12/2017 19:26;29/07/2018 19:42;7.433333333333334;50.12;SP
vendeur 1018;534a01cc6df1e034e05c32028a291fa2;235.59;4.4;0.0;2.0;16/08/2017 19:24;23/10/2017 11:33;2.2333333333333334;56.44;SP
vendeur 1019;535bf14f36346c7f59d87cece104d70c;50.0;4.0;1.0;1.0;19/08/2018 11:28;19/08/2018 11:28;1.0;24.01;RJ
vendeur 1020;537eb890efff034a88679788b647c564;4889.099999999999;4.128491620111732;0.0670391061452514;1.8156424581005584;17/07/2017 16:21;28/08/2018 21:56;13.566666666666666;53.56;RJ
vendeur 1021;538caafddff204241cecbf3a02e6b3cf;148.3;2.555555555555556;0.4444444444444444;1.0;16/05/2017 11:42;12/07/2018 11:24;14.033333333333331;32.02;SP
vendeur 1022;539ed9e19811677513447759be5eccfc;32.83;3.0;0.0;1.5;16/06/2018 18:52;26/08/2018 11:44;2.333333333333333;48.0;MG
vendeur 1023;53b0300ca793f9834cd69c0678d35ee8;1662.15;5.0;0.0;5.3;18/11/2017 16:05;30/07/2018 12:08;8.433333333333334;60.27;SP
vendeur 1024;53d00c40e32aeb924a84ce72b1af869d;2165.85;4.352941176470588;0.2352941176470588;3.823529411764706;04/01/2018 22:09;04/08/2018 19:54;7.033333333333333;49.41;SP
vendeur 1025;53e4c6e0f4312d4d2107a8c9cddf45cd;32049.68;4.066666666666666;0.0484739676840215;3.104129263913824;21/02/2017 19:06;27/08/2018 17:10;18.366666666666667;58.19;SP
vendeur 1026;54065e9aef7e9e9c2dc23b7594db021a;8003.0;3.857142857142857;0.0;5.285714285714286;03/03/2017 17:42;05/03/2018 14:25;12.2;54.45;RJ
vendeur 1027;5415337f1863452476d42d9f14a16a61;44.9;3.0;0.0;4.0;04/08/2018 18:07;04/08/2018 18:07;1.0;48.01;MG
vendeur 1028;54219883e72aad869adfb2a54b7bfa0f;6750.0;3.2;0.0;7.8;03/11/2017 12:26;10/07/2018 17:16;8.3;50.3;SP
vendeur 1029;542917da124346b47ea1ac79a93ce454;1341.9;4.190476190476191;0.0476190476190476;2.619047619047619;04/03/2017 16:27;07/08/2017 14:14;5.166666666666667;53.93;PR
vendeur 1030;5444b12c82f21c923f2639ebc722c1ea;169.9;4.0;0.0;5.0;25/04/2017 1:25;25/04/2017 1:25;1.0;54.03;SP
vendeur 1031;544863df86ed3b78a04e0820d41430ee;23.9;5.0;0.0;1.0;02/07/2018 10:21;02/07/2018 10:21;1.0;60.0;ES
vendeur 1032;54583ab379489add547fe47b628db589;2240.0;4.8;0.0;3.5;23/07/2018 18:18;28/08/2018 15:58;1.1666666666666667;59.17;SP
